/allerhande/recept/R-R10044/tofulasagne-met-roergebakken-groenten,Tofulasagne met roergebakken groenten,375 g tofu naturel 2 tl sambal brandal 3 el zonnebloemolie 1 rode ui 1 teen knoflook 2 struiken paksoi 1 rode paprika 1 gele paprika,"Snijd tofu in lengte in 6 plakken en laat uitlekken op keukenpapier. Roer sambal met 1 1/2 eetlepel olie los in kommetje. Bestrijk plakken tofu hiermee aan beide kanten. Laat minstens 10 minstens staan. Pel ui en knoflook en snijd in dunne partjes. Maak paksoi (of tah tsai) schoon en snijd in brede repen. maak paprika's schoon en snijd in repen. Verhit in wok 3/4 eetlepel olie en 1/2 eetlepel sesamolie en fruit ui en knoflook zachtjes. Schep paksoi erdoor en laat al omscheppend slinken. Schep op bord en houd warm. Verhit opnieuw in wop 3/4 eetlepel olie en 1/2 eetlepel sesamolie en roerbak paprika's ca. 3 minuten beetgaar. Verhit intussen droge kokenpan met anti-aanbaklaag. Leg plakken tofu erin en bak in ca. 4 minuten bruin, halverwege keren. Leg tofu op twee borden en schep paksoi hierop, dek af met plak tofu. Schep paprikamengesel erop en dek af met laatste plakken tofy. Druppel sojasaus er omheen. Serveer met naanbrood.]"
/allerhande/recept/R-R10046/marokkaanse-tomatensalade,Marokkaanse tomatensalade,500 g trostomaten &#189; groene paprika 2 bosuien 8 g verse dille (zakje à 15 g) 5 takjes verse peterselie 3 el traditionele olijfolie 1 el rodewijnazijn &#8532; tl gemalen komijn,"Snijd de tomaten in hele kleine stukjes. Maak de paprika schoon en snijd in kleine blokjes. Snijd de bosuitjes in dunne ringetjes. Snijd de dille en peterselie fijn.
Schep in een kom de tomaten, paprika, bosui, dille, peterselie, olie, azijn en komijn door elkaar. Breng op smaak met peper, zout en eventueel een snufje komijn."
/allerhande/recept/R-R10048/gesmoorde-tomaten-met-gember,Gesmoorde tomaten met gember,6 trostomaten 1 stukje verse gemberwortel (ca. 2 cm) 2 teentjes knoflook 4 eetlepels (roerbak)olie 1 eetlepel medium sherry 1 eetlepel ketjap manis,"Tomaten wassen, schoonmaken en halveren. Gember dun schillen en met scherp mes in dunne staafjes snijden. Knoflook pellen en in dunne plakjes snijden. In grote (koeken)pan olie verhitten. Tomaten met snijkant naar beneden ca. 3 minuten zachtjes bakken. Tomaten keren en gember en knoflook toevoegen. Nog ca. 4 minuten bakken. Sherry en ketjap erdoor roeren en kort meewarmen. Lekker bij oosterse vleesgerechten en rijst.]"
/allerhande/recept/R-R10050/tomaten-met-krokant-deksel,Tomaten met krokant deksel,8 trostomaten 1 stukje Parmezaanse kaas (ca. 50 g) &#189; zakje verse Provençaalse-kruidenmix (a 20 g) 4 el paneermeel 3 el olijfolie 2 el tapenade (groente bakje a 100 g) (versgemalen) peper,"Oven voorverwarmen op 200 °C of gasovenstand 4. Tomaten wassen, kapje eraf snijden en tomaten met puntige tl iets uithollen (uitholsel en kapjes worden niet gebruikt). Korstjes van kaas snijden en kaas raspen. Provençaalse kruiden fijnsnijden. In kom kaas, kruiden, paneermeel en 1 el olie door elkaar roeren.Klein beetje tapenade in elke tomaat scheppen. Kaas-paneermengsel erover verdelen. Tomaten in ovenschaal zetten. Bestrooien met peper en besprenkelen met rest van olie. In midden van oven tomaten ca. 25 minuten bakken tot bovenkant mooi goudbruin is. Lekker bij (gegrilde) biefstuk of kip en knoflookaardappeltjes.]"
/allerhande/recept/R-R10052/terrine-met-bloemkool-en-broccoli,Terrine met bloemkool en broccoli,1 bloemkool (ca. 1 kg) zout 400 g broccoli 2 worteltjes 8 blaadjes witte gelatine 1 groentenbouillontablet 250 ml slagroom 6 eetlepels mayonaise 6 eetlepels kwark 1&#189; theelepel kerriepoeder 1 tomaat olie om in te vetten,"Bloemkool schoonmaken, wassen en in roosjes verdelen. In pan met weinig water en zout bloemkool in ca. 12 minuten gaarkoken. Intussen broccoli schoonmaken, wassen en roosjes van stronk snijden. In pan met ruim water en zout broccoli in ca. 6 minuten beetgaar koken. Afgieten en roosjes voorzichtig op keukenpapier laten uitlekken. Worteltjes schoonmaken, wassen, in stukjes snijden en in pannetje met weinig water en zout in ca. 4 minuten gaarkoken. Afgieten en fijnhakken. Bloemkool afgieten.In kom met ruim koud water gelatine ca. 5 minuten weken. In steelpan 1 dl water met bouillontablet aan de kook brengen, bouillontablet al roerend oplossen. Gelatine goed uitknijpen en van vuur af al roerend in bouillon oplossen. Laten afkoelen tot mengsel geleiachtig wordt.In keukenmachine bloemkool pureren. Bouillonmengsel erdoor roeren en op smaak brengen met (zout en) peper. In kom slagroom stijf kloppen en bloemkoolpuree erdoor roeren. Vorm invetten en helft van bloemkoolpuree erin scheppen. Broccoliroosjes met steeltjes naar boven dicht tegen elkaar aan in bloemkoolpuree drukken. Worteltjes door rest van bloemkoolpuree scheppen en over broccoli verdelen. Vorm even schudden, zodat bloemkoolpuree goed verdeeld wordt. In koelkast terrine in 10 à 12 uur laten opstijven.
In kom mayonaise, kwark en kerriepoeder tot sausje roeren. Op smaak brengen met zout en peper. Tomaat wassen en in plakjes snijden, plakjes halveren. Vorm enkele tellen in heet water houden. Plank erop leggen, samen keren en terrine op plank laten glijden. Met scherp (elektrisch) mes terrine in plakken snijden en op bordjes leggen. Garneren met plakje tomaat en kerriesaus."
/allerhande/recept/R-R10054/zalm-komkommerroosjes-met-romige-sinaasappelsaus,Zalm-komkommerroosjes met romige sinaasappelsaus,62&#189; ml crème fraîche 1&#189; el sinaasappelmarmelade 1&#189; tl Zaanse mosterd 3 el traditionele olijfolie 1 el citroensap 3 takjes verse dille 1 komkommer 100 g gerookte zalmfilet 4 blaadjes frisée,"Roer in een kommetje crème fraîche, marmelade, mosterd, peper en de zout tot een saus. Zet tot gebruik afgedekt in de koelkast. Klop in een kommetje, olie, citroensap, peper en zout tot een dressing. Knip de dille erboven en roer erdoor. Was de komkommer. Schaaf met een kaasschaaf of dunschiller 6 gelijke repen van de komkommer. Snijd de zalm in even brede repen als de komkommer. Besprenkel de zalm en de komkommer met dressing. Dek tot gebruik af en zet in de koelkast. Was de frisée, droog en leg op de borden.
Schep op elk bord iets boven het midden twee eetlepels sinaasappelsaus. Spreid de reep zalm uit en leg er een reep komkommer op. Rol ze samen losjes op. Maak op dezelfde manier de rest van de komkommer-zalmrolletjes. Zet op elk bord de helft van de rolletjes onder het sausje. Druk de onderkant iets samen en vouw de bovenkant iets uit zodat er roosjes ontstaan. Sprenkel de rest van de saus over de frisée. Garneer met takje dille. Serveer met geroosterd brood."
/allerhande/recept/R-R10056/kipfilet-met-champignon-pestosaus,Kipfilet met champignon-pestosaus,500 g champignons &#190; dl droge witte wijn 50 g boter of margarine 20 g bloem &#189; l melk 2 teentjes knoflook 5 eetlepels groene pesto 5 eetlepels Bulgaarse yoghurt 5 eetlepels geraspte belegen kaas zout peper 4 kipfilets (` ca. 125 g per stuk) 2 takjes peterselie,"Champignons schoonvegen met keukenpapier en in vieren snijden. In pan champignons met wijn afgedekt in ca. 5 minuten zachtjes koken, af en toe roeren. In steelpan 20 g boter smelten. Bloem erdoor roeren en al roerend 30 seconden laten pruttelen. Al roerend scheutje voor scheutje melk toevoegen. Blijven roeren tot gebonden saus ontstaat. Pan van vuur nemen. Knoflook pellen en boven saus uitpersen. Pesto erdoor roeren. Champignons uit vocht nemen en met yoghurt en kaas door saus roeren. Saus op smaak brengen met zout en peper.
Kipfilets bestrooien met zout en peper. In koekenpan rest van boter verhitten en kipfilets in ca. 10 à 15 minuten bruin en gaar bakken, halverwege keren. Intussen champignonsaus zachtjes door en door verwarmen. Vier borden voorverwarmen.Kip op warme borden leggen en saus erover scheppen. Peterselie erboven fijnknippen. Serveren met (groene) lintmacaroni en frisse salade."
/allerhande/recept/R-R10060/gestoomde-tah-tsai-met-oosterse-dressing,Gestoomde tah tsai met oosterse dressing,1 struikje tah tsai 1 cm verse gemberwortel &#189; rode peper 1 bosuitje 1 kippenbouillontablet (of kruidenbouillontablet) 1 eetlepel sojasaus 2 eetlepels sesamolie zout (versgemalen) peper,"Bladeren van tah tsai losmaken, wassen en in vergiet laten uitlekken. Gember schillen en fijnhakken. Peper schoonmaken en in dunne ringetjes snijden. Bosuitje schoonmaken en in dunne ringetjes snijden. In (stoom)pan 1/2 liter water met bouillontablet aan de kook brengen. Tah tsai-bladeren in stoommandje (of vergiet) leggen. Mandje (of vergiet) boven kokende bouillon hangen en tah tsai in 2 à 3 minuten beetgaar stomen.Tah tsai laten uitlekken en overdoen in schaal. Warm houden op stoompan. In kommetje 3 eetlepels bouillon met peperreepjes, uiringetjes, sojasaus en sesamolie tot dressing kloppen. Op smaak brengen met zout en peper.Dressing over tah tsai sprenkelen. Serveren met varkensfiletlapjes en gebakken krieltjes.]"
/allerhande/recept/R-R10062/japanse-rosbiefrolletjes,Japanse rosbiefrolletjes,1 kleine komkommer 2 eetlepels sladressing naturel &#189; kleine rode paprika 4 bosuitjes 4 plakjes rosbieflapjes à la minute (ca. 200 g) 100 g rijstmie (zak ` 250 g) 2 eetlepels olie zout peper 2 eetlepels sojasaus 2 eetlepels droge sherry,"Komkommer wassen en in plakjes snijden. In kom komkommer en dressing door elkaar scheppen. In pan ruim water aan de kook brengen. Paprika schoonmaken, wassen en in lengte in 8 reepjes snijden. Bosuitjes schoonmaken. 2 Bosuitjes in lengte halveren, rest in ringetjes snijden. Aan korte zijde van elk plakje rosbief 2 reepjes paprika en 1 stukje bosui leggen. Plakjes oprollen en vaststeken met cocktailprikker. Van vuur af mie aan kokend water toevoegen en ca. 4 minuten laten staan. In zeef laten uitlekken.In koekenpan olie verhitten en rosbiefrolletjes in 3 à 4 minuten rondom bruin bakken. Bestrooien met zout en peper. Op bord scheppen en met scherp mes schuin doormidden snijden. Aan bakvet 1 eetlepel water, sojasaus en sherry toevoegen en aanbaksels losroeren.Mie over twee borden verdelen. Rosbiefrolletjes ernaast leggen. Saus erover en ernaast schenken. Komkommer ernaast scheppen en ringetjes bosui erover strooien.]"
/allerhande/recept/R-R10064/kabeljauw-met-garnalen-in-koriandersaus,Kabeljauw met garnalen in koriandersaus,1 ui 1 teentje knoflook 1 groene paprika 1 zakje verse koriander (15 g) 2 eetlepels medium dry sherry 2 eetlepels olie &#189; theelepel sambal oelek &#189; theelepel gemberpoeder 1 mespunt gemalen komijn (djinten) zout 200 g kabeljauwfilet 150 g roze garnalen,"Ui en knoflook pellen en snipperen. Paprika schoonmaken, wassen en in stukjes snijden. In keukenmachine ui, knoflook, paprika en koriander pureren. Sherry, olie, sambal, gemberpoeder, komijn en 1/2 theelepel zout erdoor mengen. Kabeljauw in blokjes snijden.
In pan koriandermengsel aan de kook brengen. Kabeljauwblokjes en garnalen toevoegen en in ca. 5 minuten tegen de kook aan gaar laten worden. Op smaak brengen met zout. Serveren met eiermie en wortelsalade."
/allerhande/recept/R-R10066/risotto-met-raapstelen-en-rucola,Risotto met raapstelen en rucola,200 g raapstelen (bosje a ca. 100 g) 1 grote ui 1 teen knoflook 30 g rucola (bakje 30 g) 2 el ongezouten roomboter 150 g risottorijst (pak a 400 g) &#190; kippenbouillontablet 250 ml water,"Verwijder de worteltjes van de raapstelen. Was de raapstelen en laat ze uitlekken, snijd ze grof. Pel de ui en knoflook, snipper ze fijn. Snijd de rucola grof.
Verhit de boter in een braadpan. Bak de ui in ca. 5 min zacht, maar niet bruin. Bak de knoflook en rijst kort mee. Voeg de raapstelen toe en laat al omscheppend slinken. Voeg het bouillontablet en het water toe en breng aan de kook.
Kook de rijst onafgedekt in ca. 5 min. gaar, roer af en toe door. Schep de rucola erdoor en warm kort mee. Breng op smaak met peepr en eventueel zout. Serveer met (versgeraspte) parmezaanse kaas."
/allerhande/recept/R-R10068/naanbroodjes-met-kiptikka,Naanbroodjes met kiptikka,2 rode uien 1 teen knoflook 3 cm verse gemberwortel 1 zakje verse koriander 1 limoen 1 tl Ketoembar gemalen koriander 1 tl chilipoeder 1 tl gemalen komijn 300 g Griekse yoghurt 3 el traditionele olijfolie 500 g kipfilets 4 naanbroden knoflook & koriander &#189; zakje jonge bladsla,"Pel uien en snipper 1 ui heel fijn. 1 ui in flinterdunne ringen snijden. Pel knoflook, schil gember en hak beide heel fijn. Hak helft van koriander fijn en pers 1 limoen uit. Roer in kom gesnipperde ui, knoflook, gember, fijngehakte koriander, limoensap, gemalen koriander, komijn, chilipoeder, 1 theeleepel zout, peper en 75 g yoghurt door elkaar. Snijd kipfilets in blokjes, schep door yoghurtmengsel en laat ca. 2 uur afgedekt in koelkast marineren. Verwarm grill op hoogste stand voor. Bekleed grillplaat met aluminiumfolie en leg met marinade omhulde kip erop. Bestrijk kip met olie. Schuif bakplaat ca. 15 cm onder hete grill en rooster kip in 15 à 20 minuten mooi bruin, schep af en toe om. Snijd andere limoen in dunne plakjes. Rooster naanbroodjes onder grill, snijd door midden en bestrijk onderste helften met rest van yoghurt. Leg op vier borden. Verdeel sla over vier borden en schep kiptikka erop. Uiringen, rest van korianderbladajes en plakjes limoen erover verdelen. Leg bovenste helft van naanbroodjes erop. ]"
/allerhande/recept/R-R10070/geroosterde-zalmfilet-met-mosterd,Geroosterde zalmfilet met mosterd,&#189; eetlepel gemalen kurkuma (koenjit) zout 3 eetlepels olijfolie (extra vierge) 4 zalmfilets (` ca. 125 g) 2 rode pepers 1 theelepel cayennepeper &#189; theelepel gemalen komijn (djinten) 1 theelepel oregano 2 eetlepels gemalen mosterdzaad,"In kopje 1 theelepel kurkema, 1/2 theelepel zout en 1 eetlepel olie door elkaar roeren. Zalmfilets hiermee bestrijken en ca. 10 minuten laten marineren. Grill voorverwarmen op hoogste stand. Rode pepers schoonmaken en fijnhakken. Zalmfilets in ovenschaal leggen, ca. 15 cm onder hete grill schuiven en in ca. 5 minuten gaar roosteren. In ander kopje rest van kurkema, cayennepeper, komijn en oregano met 2 eetlepels water door elkaar roeren. In koekenpan 2 eetlepels olijfolie verhitten, kruidenpasta erdoor roeren en enkele seconden bakken tot het gaat geuren. Rode peper erdoor scheppen en even mee fruiten. Mosterdzaad en 1/2 dl water erdoor roeren. Mengsel over zalmfilets scheppen en filets onder grill nog ca. 2 minuten verwarmen. Serveren met basmatirijst en raita.]"
/allerhande/recept/R-R10072/penne-rigate-met-waterkerssaus-en-gebakken-paddestoelen,Penne rigate met waterkerssaus en gebakken paddestoelen,1 ui 1 bakje oesterzwammen 1 bakje bundelzwammen 150 g volkoren penne rigate 1 zakje waterkers 125 ml verse slagroom 1 zakje geraspte belegen kaas,"Pel en snipper ui. Veeg paddestoelen schoon met keukenpapaier en snijd harde uiteinden van steeltjes eraf. Snijd oesterzwammen in reepjes. Kook in pan met ruim kokend water en zout penne in 6 à 8 minuten beet gaar. Verhit in pan 1 eetlepel olie en fruit ui zachtjes ca. 2 minuten. Houd 2 toefjes van waterkers achter. Voeg rest van waterkers toe en laat al omscheppend slinken. Voeg slagroom toe en pureer geheel met staafmixer tot gladde saus. Voeg kaas toe en laat al roerend op laag vuur smelten. Breng op smaak met peper en zout. Verhit in koekenpan rest van olie en bak op hoog vuur oesterzwammen en bundelzwammen in ca. 3 minuten bruin, laat vocht verdampen. Breng op smaak met peper en zout. Giet pasta af en verdeel over twee diepe borden. Schep waterkerssaus erover en schep paddestoelen erop. Garneer met waterkers.]"
